,Municipios,Sexo,Periodo,Total
9525,16124,Hombres,2018,1.178
9526,16124,Hombres,2017,1.179
9527,16124,Hombres,2016,1.197
9528,16124,Hombres,2015,1.217
9529,16124,Hombres,2014,1.299
9530,16124,Hombres,2013,1.32
9531,16124,Hombres,2012,1.327
9532,16124,Hombres,2011,1.334
9533,16124,Hombres,2010,1.327
9534,16124,Hombres,2009,1.321
9535,16124,Hombres,2008,1.304
9536,16124,Hombres,2007,1.268
9537,16124,Hombres,2006,1.262
9538,16124,Hombres,2005,1.297
9539,16124,Hombres,2004,1.295
9540,16124,Hombres,2003,1.248
9541,16124,Hombres,2002,1.239
9542,16124,Hombres,2001,1.256
9543,16124,Hombres,2000,1.263
9544,16124,Hombres,1999,1.284
9545,16124,Hombres,1998,1.28
9546,16124,Hombres,1997,
9547,16124,Hombres,1996,1.322
9548,16124,Mujeres,2023,1.1
9549,16124,Mujeres,2022,1.121
9550,16124,Mujeres,2021,1.122
9551,16124,Mujeres,2020,1.129
9552,16124,Mujeres,2019,1.148
9553,16124,Mujeres,2018,1.15
9554,16124,Mujeres,2017,1.133
9555,16124,Mujeres,2016,1.129
9556,16124,Mujeres,2015,1.171
9557,16124,Mujeres,2014,1.202
9558,16124,Mujeres,2013,1.215
9559,16124,Mujeres,2012,1.221
9560,16124,Mujeres,2011,1.226
9561,16124,Mujeres,2010,1.236
9562,16124,Mujeres,2009,1.212
9563,16124,Mujeres,2008,1.222
9564,16124,Mujeres,2007,1.189
9565,16124,Mujeres,2006,1.205
9566,16124,Mujeres,2005,1.217
9567,16124,Mujeres,2004,1.203
9568,16124,Mujeres,2003,1.184
9569,16124,Mujeres,2002,1.181
9570,16124,Mujeres,2001,1.199
9571,16124,Mujeres,2000,1.206
9572,16124,Mujeres,1999,1.217
9573,16124,Mujeres,1998,1.223
9574,16124,Mujeres,1997,
9575,16124,Mujeres,1996,1.257
9576,16125,Total,2023,2.28
9577,16125,Total,2022,2.268
9578,16125,Total,2021,2.237
9579,16125,Total,2020,2.198
9580,16125,Total,2019,2.221
9581,16125,Total,2018,2.211
9582,16125,Total,2017,2.232
9583,16125,Total,2016,2.263
9584,16125,Total,2015,2.367
9585,16125,Total,2014,2.348
9586,16125,Total,2013,2.413
9587,16125,Total,2012,2.696
9588,16125,Total,2011,2.709
9589,16125,Total,2010,2.669
9590,16125,Total,2009,2.742
9591,16125,Total,2008,2.581
9592,16125,Total,2007,2.532
9593,16125,Total,2006,2.532
9594,16125,Total,2005,2.385
9595,16125,Total,2004,2.309
9596,16125,Total,2003,2.324
9597,16125,Total,2002,2.263
9598,16125,Total,2001,2.239
9599,16125,Total,2000,2.265
9600,16125,Total,1999,2.295
9601,16125,Total,1998,2.304
9602,16125,Total,1997,
9603,16125,Total,1996,2.364
9604,16125,Hombres,2023,1.175
9605,16125,Hombres,2022,1.161
9606,16125,Hombres,2021,1.146
9607,16125,Hombres,2020,1.127
9608,16125,Hombres,2019,1.137
9609,16125,Hombres,2018,1.13
9610,16125,Hombres,2017,1.146
9611,16125,Hombres,2016,1.157
9612,16125,Hombres,2015,1.233
9613,16125,Hombres,2014,1.213
9614,16125,Hombres,2013,1.256
9615,16125,Hombres,2012,1.431
9616,16125,Hombres,2011,1.436
9617,16125,Hombres,2010,1.409
9618,16125,Hombres,2009,1.457
9619,16125,Hombres,2008,1.373
9620,16125,Hombres,2007,1.343
9621,16125,Hombres,2006,1.365
9622,16125,Hombres,2005,1.235
9623,16125,Hombres,2004,1.189
9624,16125,Hombres,2003,1.198
9625,16125,Hombres,2002,1.158
9626,16125,Hombres,2001,1.131
9627,16125,Hombres,2000,1.151
9628,16125,Hombres,1999,1.168
9629,16125,Hombres,1998,1.172
9630,16125,Hombres,1997,
9631,16125,Hombres,1996,1.196
9632,16125,Mujeres,2023,1.105
9633,16125,Mujeres,2022,1.107
9634,16125,Mujeres,2021,1.091
9635,16125,Mujeres,2020,1.071
9636,16125,Mujeres,2019,1.084
9637,16125,Mujeres,2018,1.081
9638,16125,Mujeres,2017,1.086
9639,16125,Mujeres,2016,1.106
9640,16125,Mujeres,2015,1.134
9641,16125,Mujeres,2014,1.135
9642,16125,Mujeres,2013,1.157
9643,16125,Mujeres,2012,1.265
9644,16125,Mujeres,2011,1.273
9645,16125,Mujeres,2010,1.26
9646,16125,Mujeres,2009,1.285
9647,16125,Mujeres,2008,1.208
9648,16125,Mujeres,2007,1.189
9649,16125,Mujeres,2006,1.167
9650,16125,Mujeres,2005,1.15
9651,16125,Mujeres,2004,1.12
9652,16125,Mujeres,2003,1.126
9653,16125,Mujeres,2002,1.105
9654,16125,Mujeres,2001,1.108
9655,16125,Mujeres,2000,1.114
9656,16125,Mujeres,1999,1.127
9657,16125,Mujeres,1998,1.132
9658,16125,Mujeres,1997,
9659,16125,Mujeres,1996,1.168
9660,16126,Total,2023,912.0
9661,16126,Total,2022,924.0
9662,16126,Total,2021,908.0
9663,16126,Total,2020,886.0
9664,16126,Total,2019,905.0
9665,16126,Total,2018,926.0
9666,16126,Total,2017,929.0
9667,16126,Total,2016,972.0
9668,16126,Total,2015,987.0
9669,16126,Total,2014,977.0
9670,16126,Total,2013,1.017
9671,16126,Total,2012,1.051
9672,16126,Total,2011,806.0
9673,16126,Total,2010,847.0
9674,16126,Total,2009,874.0
9675,16126,Total,2008,935.0
9676,16126,Total,2007,993.0
9677,16126,Total,2006,1.02
9678,16126,Total,2005,1.169
9679,16126,Total,2004,1.194
9680,16126,Total,2003,1.18
9681,16126,Total,2002,1.127
9682,16126,Total,2001,1.112
9683,16126,Total,2000,1.185
9684,16126,Total,1999,1.077
9685,16126,Total,1998,1.118
9686,16126,Total,1997,
9687,16126,Total,1996,1.152
9688,16126,Hombres,2023,464.0
9689,16126,Hombres,2022,468.0
9690,16126,Hombres,2021,453.0
9691,16126,Hombres,2020,446.0
9692,16126,Hombres,2019,462.0
9693,16126,Hombres,2018,459.0
9694,16126,Hombres,2017,460.0
9695,16126,Hombres,2016,488.0
9696,16126,Hombres,2015,493.0
9697,16126,Hombres,2014,487.0
9698,16126,Hombres,2013,514.0
9699,16126,Hombres,2012,526.0
9700,16126,Hombres,2011,415.0
9701,16126,Hombres,2010,431.0
9702,16126,Hombres,2009,444.0
9703,16126,Hombres,2008,481.0
9704,16126,Hombres,2007,515.0
9705,16126,Hombres,2006,525.0
9706,16126,Hombres,2005,605.0
9707,16126,Hombres,2004,621.0
9708,16126,Hombres,2003,611.0
9709,16126,Hombres,2002,592.0
9710,16126,Hombres,2001,574.0
9711,16126,Hombres,2000,605.0
9712,16126,Hombres,1999,548.0
9713,16126,Hombres,1998,568.0
9714,16126,Hombres,1997,
9715,16126,Hombres,1996,585.0
9716,16126,Mujeres,2023,448.0
9717,16126,Mujeres,2022,456.0
9718,16126,Mujeres,2021,455.0
9719,16126,Mujeres,2020,440.0
9720,16126,Mujeres,2019,443.0
9721,16126,Mujeres,2018,467.0
9722,16126,Mujeres,2017,469.0
9723,16126,Mujeres,2016,484.0
9724,16126,Mujeres,2015,494.0
9725,16126,Mujeres,2014,490.0
9726,16126,Mujeres,2013,503.0
9727,16126,Mujeres,2012,525.0
9728,16126,Mujeres,2011,391.0
9729,16126,Mujeres,2010,416.0
9730,16126,Mujeres,2009,430.0
9731,16126,Mujeres,2008,454.0
9732,16126,Mujeres,2007,478.0
9733,16126,Mujeres,2006,495.0
9734,16126,Mujeres,2005,564.0
9735,16126,Mujeres,2004,573.0
9736,16126,Mujeres,2003,569.0
9737,16126,Mujeres,2002,535.0
9738,16126,Mujeres,2001,538.0
9739,16126,Mujeres,2000,580.0
9740,16126,Mujeres,1999,529.0
9741,16126,Mujeres,1998,550.0
9742,16126,Mujeres,1997,
9743,16126,Mujeres,1996,567.0
9744,16128,Total,2023,46.0
9745,16128,Total,2022,50.0
9746,16128,Total,2021,52.0
9747,16128,Total,2020,53.0
9748,16128,Total,2019,56.0
9749,16128,Total,2018,67.0
9750,16128,Total,2017,69.0
9751,16128,Total,2016,69.0
9752,16128,Total,2015,73.0
9753,16128,Total,2014,74.0
9754,16128,Total,2013,73.0
9755,16128,Total,2012,79.0
9756,16128,Total,2011,79.0
9757,16128,Total,2010,79.0
9758,16128,Total,2009,84.0
9759,16128,Total,2008,84.0
9760,16128,Total,2007,84.0
9761,16128,Total,2006,71.0
9762,16128,Total,2005,71.0
9763,16128,Total,2004,76.0
9764,16128,Total,2003,77.0
9765,16128,Total,2002,80.0
9766,16128,Total,2001,83.0
9767,16128,Total,2000,83.0
9768,16128,Total,1999,84.0
9769,16128,Total,1998,85.0
9770,16128,Total,1997,
9771,16128,Total,1996,91.0
9772,16128,Hombres,2023,26.0
9773,16128,Hombres,2022,29.0
9774,16128,Hombres,2021,30.0
9775,16128,Hombres,2020,30.0
9776,16128,Hombres,2019,31.0
9777,16128,Hombres,2018,36.0
9778,16128,Hombres,2017,36.0
9779,16128,Hombres,2016,36.0
9780,16128,Hombres,2015,39.0
9781,16128,Hombres,2014,40.0
9782,16128,Hombres,2013,39.0
9783,16128,Hombres,2012,41.0
9784,16128,Hombres,2011,41.0
9785,16128,Hombres,2010,41.0
9786,16128,Hombres,2009,44.0
9787,16128,Hombres,2008,44.0
9788,16128,Hombres,2007,44.0
9789,16128,Hombres,2006,37.0
9790,16128,Hombres,2005,37.0
9791,16128,Hombres,2004,39.0
9792,16128,Hombres,2003,40.0
9793,16128,Hombres,2002,41.0
9794,16128,Hombres,2001,42.0
9795,16128,Hombres,2000,42.0
9796,16128,Hombres,1999,43.0
9797,16128,Hombres,1998,43.0
9798,16128,Hombres,1997,
9799,16128,Hombres,1996,47.0
9800,16128,Mujeres,2023,20.0
9801,16128,Mujeres,2022,21.0
9802,16128,Mujeres,2021,22.0
9803,16128,Mujeres,2020,23.0
9804,16128,Mujeres,2019,25.0
9805,16128,Mujeres,2018,31.0
9806,16128,Mujeres,2017,33.0
9807,16128,Mujeres,2016,33.0
9808,16128,Mujeres,2015,34.0
9809,16128,Mujeres,2014,34.0
9810,16128,Mujeres,2013,34.0
9811,16128,Mujeres,2012,38.0
9812,16128,Mujeres,2011,38.0
9813,16128,Mujeres,2010,38.0
9814,16128,Mujeres,2009,40.0
9815,16128,Mujeres,2008,40.0
9816,16128,Mujeres,2007,40.0
9817,16128,Mujeres,2006,34.0
9818,16128,Mujeres,2005,34.0
9819,16128,Mujeres,2004,37.0
9820,16128,Mujeres,2003,37.0
9821,16128,Mujeres,2002,39.0
9822,16128,Mujeres,2001,41.0
9823,16128,Mujeres,2000,41.0
9824,16128,Mujeres,1999,41.0
9825,16128,Mujeres,1998,42.0
9826,16128,Mujeres,1997,
9827,16128,Mujeres,1996,44.0
9828,16129,Total,2023,87.0
9829,16129,Total,2022,93.0
9830,16129,Total,2021,99.0
9831,16129,Total,2020,99.0
9832,16129,Total,2019,103.0
9833,16129,Total,2018,106.0
9834,16129,Total,2017,103.0
9835,16129,Total,2016,109.0
9836,16129,Total,2015,118.0
9837,16129,Total,2014,121.0
9838,16129,Total,2013,123.0
9839,16129,Total,2012,126.0
9840,16129,Total,2011,132.0
9841,16129,Total,2010,139.0
9842,16129,Total,2009,141.0
9843,16129,Total,2008,149.0
9844,16129,Total,2007,152.0
9845,16129,Total,2006,157.0
9846,16129,Total,2005,159.0
9847,16129,Total,2004,177.0
9848,16129,Total,2003,176.0
9849,16129,Total,2002,187.0
9850,16129,Total,2001,192.0
9851,16129,Total,2000,197.0
9852,16129,Total,1999,199.0
9853,16129,Total,1998,204.0
9854,16129,Total,1997,
9855,16129,Total,1996,218.0
9856,16129,Hombres,2023,43.0
9857,16129,Hombres,2022,46.0
9858,16129,Hombres,2021,50.0
9859,16129,Hombres,2020,51.0
9860,16129,Hombres,2019,54.0
9861,16129,Hombres,2018,54.0
9862,16129,Hombres,2017,58.0
9863,16129,Hombres,2016,60.0
9864,16129,Hombres,2015,64.0
9865,16129,Hombres,2014,64.0
9866,16129,Hombres,2013,62.0
9867,16129,Hombres,2012,61.0
9868,16129,Hombres,2011,65.0
9869,16129,Hombres,2010,67.0
9870,16129,Hombres,2009,68.0
9871,16129,Hombres,2008,70.0
9872,16129,Hombres,2007,72.0
9873,16129,Hombres,2006,74.0
9874,16129,Hombres,2005,75.0
9875,16129,Hombres,2004,85.0
9876,16129,Hombres,2003,83.0
9877,16129,Hombres,2002,88.0
9878,16129,Hombres,2001,90.0
9879,16129,Hombres,2000,91.0
9880,16129,Hombres,1999,91.0
9881,16129,Hombres,1998,92.0
9882,16129,Hombres,1997,
9883,16129,Hombres,1996,102.0
9884,16129,Mujeres,2023,44.0
9885,16129,Mujeres,2022,47.0
9886,16129,Mujeres,2021,49.0
9887,16129,Mujeres,2020,48.0
9888,16129,Mujeres,2019,49.0
9889,16129,Mujeres,2018,52.0
9890,16129,Mujeres,2017,45.0
9891,16129,Mujeres,2016,49.0
9892,16129,Mujeres,2015,54.0
9893,16129,Mujeres,2014,57.0
9894,16129,Mujeres,2013,61.0
9895,16129,Mujeres,2012,65.0
9896,16129,Mujeres,2011,67.0
9897,16129,Mujeres,2010,72.0
9898,16129,Mujeres,2009,73.0
9899,16129,Mujeres,2008,79.0
9900,16129,Mujeres,2007,80.0
9901,16129,Mujeres,2006,83.0
9902,16129,Mujeres,2005,84.0
9903,16129,Mujeres,2004,92.0
9904,16129,Mujeres,2003,93.0
9905,16129,Mujeres,2002,99.0
9906,16129,Mujeres,2001,102.0
9907,16129,Mujeres,2000,106.0
9908,16129,Mujeres,1999,108.0
9909,16129,Mujeres,1998,112.0
9910,16129,Mujeres,1997,
9911,16129,Mujeres,1996,116.0
9912,16130,Total,2023,697.0
9913,16130,Total,2022,691.0
9914,16130,Total,2021,670.0
9915,16130,Total,2020,655.0
9916,16130,Total,2019,643.0
9917,16130,Total,2018,626.0
9918,16130,Total,2017,639.0
9919,16130,Total,2016,671.0
9920,16130,Total,2015,687.0
9921,16130,Total,2014,686.0
9922,16130,Total,2013,683.0
9923,16130,Total,2012,759.0
9924,16130,Total,2011,760.0
9925,16130,Total,2010,754.0
9926,16130,Total,2009,788.0
9927,16130,Total,2008,776.0
9928,16130,Total,2007,768.0
9929,16130,Total,2006,753.0
9930,16130,Total,2005,703.0
9931,16130,Total,2004,713.0
9932,16130,Total,2003,736.0
9933,16130,Total,2002,734.0
9934,16130,Total,2001,743.0
9935,16130,Total,2000,754.0
9936,16130,Total,1999,771.0
9937,16130,Total,1998,737.0
9938,16130,Total,1997,
9939,16130,Total,1996,765.0
9940,16130,Hombres,2023,356.0
9941,16130,Hombres,2022,354.0
9942,16130,Hombres,2021,346.0
9943,16130,Hombres,2020,340.0
9944,16130,Hombres,2019,337.0
9945,16130,Hombres,2018,334.0
9946,16130,Hombres,2017,343.0
9947,16130,Hombres,2016,360.0
9948,16130,Hombres,2015,371.0
9949,16130,Hombres,2014,373.0
9950,16130,Hombres,2013,372.0
9951,16130,Hombres,2012,399.0
9952,16130,Hombres,2011,402.0
9953,16130,Hombres,2010,396.0
9954,16130,Hombres,2009,409.0
9955,16130,Hombres,2008,405.0
9956,16130,Hombres,2007,404.0
9957,16130,Hombres,2006,392.0
9958,16130,Hombres,2005,365.0
9959,16130,Hombres,2004,368.0
9960,16130,Hombres,2003,378.0
9961,16130,Hombres,2002,375.0
9962,16130,Hombres,2001,380.0
9963,16130,Hombres,2000,388.0
9964,16130,Hombres,1999,399.0
9965,16130,Hombres,1998,388.0
9966,16130,Hombres,1997,
9967,16130,Hombres,1996,400.0
9968,16130,Mujeres,2023,341.0
9969,16130,Mujeres,2022,337.0
9970,16130,Mujeres,2021,324.0
9971,16130,Mujeres,2020,315.0
9972,16130,Mujeres,2019,306.0
9973,16130,Mujeres,2018,292.0
9974,16130,Mujeres,2017,296.0
9975,16130,Mujeres,2016,311.0
9976,16130,Mujeres,2015,316.0
9977,16130,Mujeres,2014,313.0
9978,16130,Mujeres,2013,311.0
9979,16130,Mujeres,2012,360.0
9980,16130,Mujeres,2011,358.0
9981,16130,Mujeres,2010,358.0
9982,16130,Mujeres,2009,379.0
9983,16130,Mujeres,2008,371.0
9984,16130,Mujeres,2007,364.0
9985,16130,Mujeres,2006,361.0
9986,16130,Mujeres,2005,338.0
9987,16130,Mujeres,2004,345.0
9988,16130,Mujeres,2003,358.0
9989,16130,Mujeres,2002,359.0
9990,16130,Mujeres,2001,363.0
9991,16130,Mujeres,2000,366.0
9992,16130,Mujeres,1999,372.0
9993,16130,Mujeres,1998,349.0
9994,16130,Mujeres,1997,
9995,16130,Mujeres,1996,365.0
9996,16131,Total,2023,134.0
9997,16131,Total,2022,120.0
9998,16131,Total,2021,119.0
9999,16131,Total,2020,126.0
10000,16131,Total,2019,129.0
10001,16131,Total,2018,110.0
10002,16131,Total,2017,120.0
10003,16131,Total,2016,133.0
10004,16131,Total,2015,144.0
10005,16131,Total,2014,128.0
10006,16131,Total,2013,128.0
10007,16131,Total,2012,155.0
10008,16131,Total,2011,175.0
10009,16131,Total,2010,159.0
10010,16131,Total,2009,136.0
10011,16131,Total,2008,147.0
10012,16131,Total,2007,158.0
10013,16131,Total,2006,155.0
10014,16131,Total,2005,153.0
10015,16131,Total,2004,147.0
10016,16131,Total,2003,131.0
10017,16131,Total,2002,133.0
10018,16131,Total,2001,125.0
10019,16131,Total,2000,134.0
10020,16131,Total,1999,135.0
10021,16131,Total,1998,118.0
10022,16131,Total,1997,
10023,16131,Total,1996,122.0
10024,16131,Hombres,2023,78.0
10025,16131,Hombres,2022,73.0
10026,16131,Hombres,2021,69.0
10027,16131,Hombres,2020,72.0
10028,16131,Hombres,2019,75.0
10029,16131,Hombres,2018,64.0
10030,16131,Hombres,2017,68.0
10031,16131,Hombres,2016,75.0
10032,16131,Hombres,2015,84.0
10033,16131,Hombres,2014,78.0
10034,16131,Hombres,2013,76.0
10035,16131,Hombres,2012,92.0
10036,16131,Hombres,2011,102.0
10037,16131,Hombres,2010,93.0
10038,16131,Hombres,2009,78.0
10039,16131,Hombres,2008,84.0
10040,16131,Hombres,2007,92.0
10041,16131,Hombres,2006,91.0
10042,16131,Hombres,2005,90.0
10043,16131,Hombres,2004,85.0
10044,16131,Hombres,2003,77.0
10045,16131,Hombres,2002,77.0
10046,16131,Hombres,2001,75.0
10047,16131,Hombres,2000,80.0
10048,16131,Hombres,1999,81.0
10049,16131,Hombres,1998,68.0
10050,16131,Hombres,1997,
10051,16131,Hombres,1996,70.0
10052,16131,Mujeres,2023,56.0
10053,16131,Mujeres,2022,47.0
10054,16131,Mujeres,2021,50.0
10055,16131,Mujeres,2020,54.0
10056,16131,Mujeres,2019,54.0
10057,16131,Mujeres,2018,46.0
10058,16131,Mujeres,2017,52.0
10059,16131,Mujeres,2016,58.0
10060,16131,Mujeres,2015,60.0
10061,16131,Mujeres,2014,50.0
10062,16131,Mujeres,2013,52.0
10063,16131,Mujeres,2012,63.0
10064,16131,Mujeres,2011,73.0
10065,16131,Mujeres,2010,66.0
10066,16131,Mujeres,2009,58.0
10067,16131,Mujeres,2008,63.0
10068,16131,Mujeres,2007,66.0
10069,16131,Mujeres,2006,64.0
10070,16131,Mujeres,2005,63.0
10071,16131,Mujeres,2004,62.0
10072,16131,Mujeres,2003,54.0
10073,16131,Mujeres,2002,56.0
10074,16131,Mujeres,2001,50.0
10075,16131,Mujeres,2000,54.0
10076,16131,Mujeres,1999,54.0
10077,16131,Mujeres,1998,50.0
10078,16131,Mujeres,1997,
10079,16131,Mujeres,1996,52.0
10080,16132,Total,2023,29.0
10081,16132,Total,2022,34.0
10082,16132,Total,2021,32.0
10083,16132,Total,2020,31.0
10084,16132,Total,2019,34.0
10085,16132,Total,2018,36.0
10086,16132,Total,2017,36.0
10087,16132,Total,2016,35.0
10088,16132,Total,2015,31.0
10089,16132,Total,2014,35.0
10090,16132,Total,2013,39.0
10091,16132,Total,2012,39.0
10092,16132,Total,2011,42.0
10093,16132,Total,2010,44.0
10094,16132,Total,2009,46.0
10095,16132,Total,2008,47.0
10096,16132,Total,2007,49.0
10097,16132,Total,2006,55.0
10098,16132,Total,2005,55.0
10099,16132,Total,2004,56.0
10100,16132,Total,2003,55.0
10101,16132,Total,2002,56.0
10102,16132,Total,2001,62.0
10103,16132,Total,2000,61.0
10104,16132,Total,1999,58.0
10105,16132,Total,1998,58.0
10106,16132,Total,1997,
10107,16132,Total,1996,60.0
10108,16132,Hombres,2023,20.0
10109,16132,Hombres,2022,21.0
10110,16132,Hombres,2021,20.0
10111,16132,Hombres,2020,20.0
10112,16132,Hombres,2019,22.0
10113,16132,Hombres,2018,23.0
10114,16132,Hombres,2017,24.0
10115,16132,Hombres,2016,22.0
10116,16132,Hombres,2015,22.0
10117,16132,Hombres,2014,24.0
10118,16132,Hombres,2013,26.0
10119,16132,Hombres,2012,26.0
10120,16132,Hombres,2011,26.0
10121,16132,Hombres,2010,27.0
10122,16132,Hombres,2009,28.0
10123,16132,Hombres,2008,29.0
10124,16132,Hombres,2007,30.0
10125,16132,Hombres,2006,35.0
10126,16132,Hombres,2005,35.0
10127,16132,Hombres,2004,35.0
10128,16132,Hombres,2003,33.0
10129,16132,Hombres,2002,32.0
10130,16132,Hombres,2001,37.0
10131,16132,Hombres,2000,38.0
10132,16132,Hombres,1999,36.0
10133,16132,Hombres,1998,36.0
10134,16132,Hombres,1997,
10135,16132,Hombres,1996,37.0
10136,16132,Mujeres,2023,9.0
10137,16132,Mujeres,2022,13.0
10138,16132,Mujeres,2021,12.0
10139,16132,Mujeres,2020,11.0
10140,16132,Mujeres,2019,12.0
10141,16132,Mujeres,2018,13.0
10142,16132,Mujeres,2017,12.0
10143,16132,Mujeres,2016,13.0
10144,16132,Mujeres,2015,9.0
10145,16132,Mujeres,2014,11.0
10146,16132,Mujeres,2013,13.0
10147,16132,Mujeres,2012,13.0
10148,16132,Mujeres,2011,16.0
10149,16132,Mujeres,2010,17.0
10150,16132,Mujeres,2009,18.0
10151,16132,Mujeres,2008,18.0
10152,16132,Mujeres,2007,19.0
10153,16132,Mujeres,2006,20.0
10154,16132,Mujeres,2005,20.0
10155,16132,Mujeres,2004,21.0
10156,16132,Mujeres,2003,22.0
10157,16132,Mujeres,2002,24.0
10158,16132,Mujeres,2001,25.0
10159,16132,Mujeres,2000,23.0
10160,16132,Mujeres,1999,22.0
10161,16132,Mujeres,1998,22.0
10162,16132,Mujeres,1997,
10163,16132,Mujeres,1996,23.0
10164,16133,Total,2023,6.108
10165,16133,Total,2022,6.069
10166,16133,Total,2021,6.035
10167,16133,Total,2020,6.055
10168,16133,Total,2019,5.99
10169,16133,Total,2018,6.03
10170,16133,Total,2017,6.033
10171,16133,Total,2016,6.045
10172,16133,Total,2015,6.172
10173,16133,Total,2014,6.259
10174,16133,Total,2013,6.315
10175,16133,Total,2012,6.37
10176,16133,Total,2011,6.376
10177,16133,Total,2010,6.304
10178,16133,Total,2009,6.307
10179,16133,Total,2008,6.262
10180,16133,Total,2007,6.188
10181,16133,Total,2006,6.078
10182,16133,Total,2005,6.003
10183,16133,Total,2004,5.912
10184,16133,Total,2003,5.785
10185,16133,Total,2002,5.693
10186,16133,Total,2001,5.644
10187,16133,Total,2000,5.54
10188,16133,Total,1999,5.445
10189,16133,Total,1998,5.411
10190,16133,Total,1997,
10191,16133,Total,1996,5.502
10192,16133,Hombres,2023,3.027
10193,16133,Hombres,2022,3.022
10194,16133,Hombres,2021,3.007
10195,16133,Hombres,2020,3.024
10196,16133,Hombres,2019,2.993
10197,16133,Hombres,2018,2.995
10198,16133,Hombres,2017,3.003
10199,16133,Hombres,2016,3.01
10200,16133,Hombres,2015,3.065
10201,16133,Hombres,2014,3.116
10202,16133,Hombres,2013,3.179
10203,16133,Hombres,2012,3.223
10204,16133,Hombres,2011,3.232
10205,16133,Hombres,2010,3.2
10206,16133,Hombres,2009,3.2
10207,16133,Hombres,2008,3.191
10208,16133,Hombres,2007,3.124
10209,16133,Hombres,2006,3.052
10210,16133,Hombres,2005,3.022
10211,16133,Hombres,2004,2.97
10212,16133,Hombres,2003,2.911
10213,16133,Hombres,2002,2.853
10214,16133,Hombres,2001,2.824
10215,16133,Hombres,2000,2.746
10216,16133,Hombres,1999,2.693
10217,16133,Hombres,1998,2.669
10218,16133,Hombres,1997,
10219,16133,Hombres,1996,2.725
10220,16133,Mujeres,2023,3.081
10221,16133,Mujeres,2022,3.047
10222,16133,Mujeres,2021,3.028
10223,16133,Mujeres,2020,3.031
10224,16133,Mujeres,2019,2.997
10225,16133,Mujeres,2018,3.035
10226,16133,Mujeres,2017,3.03
10227,16133,Mujeres,2016,3.035
10228,16133,Mujeres,2015,3.107
10229,16133,Mujeres,2014,3.143
10230,16133,Mujeres,2013,3.136
10231,16133,Mujeres,2012,3.147
10232,16133,Mujeres,2011,3.144
10233,16133,Mujeres,2010,3.104
10234,16133,Mujeres,2009,3.107
10235,16133,Mujeres,2008,3.071
10236,16133,Mujeres,2007,3.064
10237,16133,Mujeres,2006,3.026
10238,16133,Mujeres,2005,2.981
10239,16133,Mujeres,2004,2.942
10240,16133,Mujeres,2003,2.874
10241,16133,Mujeres,2002,2.84
10242,16133,Mujeres,2001,2.82
10243,16133,Mujeres,2000,2.794
10244,16133,Mujeres,1999,2.752
10245,16133,Mujeres,1998,2.742
10246,16133,Mujeres,1997,
10247,16133,Mujeres,1996,2.777
10248,16134,Total,2023,6.119
10249,16134,Total,2022,6.026
10250,16134,Total,2021,5.964
10251,16134,Total,2020,5.917
10252,16134,Total,2019,5.869
10253,16134,Total,2018,5.959
10254,16134,Total,2017,5.929
10255,16134,Total,2016,5.902
10256,16134,Total,2015,5.896
10257,16134,Total,2014,5.915
10258,16134,Total,2013,6.141
10259,16134,Total,2012,6.276
10260,16134,Total,2011,6.216
10261,16134,Total,2010,6.195
10262,16134,Total,2009,6.167
10263,16134,Total,2008,5.983
10264,16134,Total,2007,5.653
10265,16134,Total,2006,5.62
10266,16134,Total,2005,5.551
10267,16134,Total,2004,5.497
10268,16134,Total,2003,5.39
10269,16134,Total,2002,5.244
10270,16134,Total,2001,5.163
10271,16134,Total,2000,5.169
10272,16134,Total,1999,5.149
10273,16134,Total,1998,4.946
10274,16134,Total,1997,
10275,16134,Total,1996,5.013
10276,16134,Hombres,2023,3.063
10277,16134,Hombres,2022,2.998
10278,16134,Hombres,2021,2.968
10279,16134,Hombres,2020,2.937
10280,16134,Hombres,2019,2.908
10281,16134,Hombres,2018,2.972
10282,16134,Hombres,2017,2.947
10283,16134,Hombres,2016,2.945
10284,16134,Hombres,2015,2.958
10285,16134,Hombres,2014,2.973
10286,16134,Hombres,2013,3.097
10287,16134,Hombres,2012,3.172
10288,16134,Hombres,2011,3.148
10289,16134,Hombres,2010,3.154
10290,16134,Hombres,2009,3.149
10291,16134,Hombres,2008,3.026
10292,16134,Hombres,2007,2.858
10293,16134,Hombres,2006,2.838
10294,16134,Hombres,2005,2.798
10295,16134,Hombres,2004,2.753
10296,16134,Hombres,2003,2.701
10297,16134,Hombres,2002,2.642
10298,16134,Hombres,2001,2.611
10299,16134,Hombres,2000,2.616
10300,16134,Hombres,1999,2.591
10301,16134,Hombres,1998,2.469
10302,16134,Hombres,1997,
10303,16134,Hombres,1996,2.502
10304,16134,Mujeres,2023,3.056
10305,16134,Mujeres,2022,3.028
10306,16134,Mujeres,2021,2.996
10307,16134,Mujeres,2020,2.98
10308,16134,Mujeres,2019,2.961
10309,16134,Mujeres,2018,2.987
10310,16134,Mujeres,2017,2.982
10311,16134,Mujeres,2016,2.957
10312,16134,Mujeres,2015,2.938
10313,16134,Mujeres,2014,2.942
10314,16134,Mujeres,2013,3.044
10315,16134,Mujeres,2012,3.104
10316,16134,Mujeres,2011,3.068
10317,16134,Mujeres,2010,3.041
10318,16134,Mujeres,2009,3.018
